session,Driver,LapNumber,Stint,Compound,TyreLife,lap_s,traffic,reason
FP1,LEC,25,3.0,SOFT,11.0,118.33,0.1235827664399093,cool-down / aborted (>105% of run best)
FP1,LEC,26,3.0,SOFT,12.0,131.8,0.0,cool-down / aborted (>105% of run best)
FP1,LEC,27,3.0,SOFT,13.0,145.825,0.0379629629629629,pit in/out lap
FP1,LIN,2,1.0,MEDIUM,2.0,100.133,0.152086137281292,kept
FP1,LIN,3,1.0,MEDIUM,3.0,110.147,0.4012121212121212,traffic (>30% of lap within 60 m of a car)
FP1,LIN,4,1.0,MEDIUM,4.0,98.395,0.0642954856361149,kept
FP1,LIN,6,1.0,MEDIUM,6.0,97.51,0.0631720430107526,kept
FP1,LIN,7,1.0,MEDIUM,7.0,131.732,0.2006172839506173,cool-down / aborted (>105% of run best)
FP1,LIN,8,1.0,MEDIUM,8.0,115.642,0.2333709131905298,cool-down / aborted (>105% of run best)
FP1,LIN,9,1.0,MEDIUM,9.0,96.973,0.1527967257844474,kept
FP1,LIN,10,1.0,MEDIUM,10.0,148.731,0.0606334841628959,cool-down / aborted (>105% of run best)
FP1,LIN,11,1.0,MEDIUM,11.0,111.615,0.0862275449101796,cool-down / aborted (>105% of run best)
FP1,LIN,12,1.0,MEDIUM,12.0,106.191,0.2289603960396039,pit in/out lap
FP1,LIN,14,2.0,SOFT,2.0,95.819,0.036734693877551,short run (<5 clean laps)
FP1,LIN,15,2.0,SOFT,3.0,141.619,0.0504281636536631,pit in/out lap
FP1,LIN,16,3.0,SOFT,4.0,148.773,0.0385650224215246,lap deleted (track limits)
FP1,LIN,17,3.0,SOFT,5.0,95.655,0.0191780821917808,short run (<5 clean laps)
FP1,LIN,18,3.0,SOFT,6.0,137.382,0.0292397660818713,pit in/out lap
FP1,LIN,20,4.0,SOFT,8.0,95.033,0.0314285714285714,short run (<5 clean laps)
FP1,LIN,21,4.0,SOFT,9.0,123.87,0.015069967707212,pit in/out lap
FP1,LIN,23,5.0,SOFT,11.0,95.629,0.6285310734463276,traffic (>30% of lap within 60 m of a car)
FP1,LIN,24,5.0,SOFT,12.0,104.818,0.0,yellow / SC / VSC / red flag
FP1,LIN,25,5.0,SOFT,13.0,99.675,0.0,short run (<5 clean laps)
FP1,LIN,26,5.0,SOFT,14.0,102.218,0.0,short run (<5 clean laps)
FP1,LIN,28,5.0,SOFT,16.0,142.476,0.1844106463878327,pit in/out lap
FP1,NOR,2,1.0,MEDIUM,2.0,99.567,0.0443548387096774,kept
FP1,NOR,3,1.0,MEDIUM,3.0,131.302,0.0236625514403292,cool-down / aborted (>105% of run best)
FP1,NOR,4,1.0,MEDIUM,4.0,97.251,0.081043956043956,lap deleted (track limits)
FP1,NOR,6,1.0,MEDIUM,6.0,96.687,0.0637720488466757,kept
FP1,NOR,7,1.0,MEDIUM,7.0,142.589,0.0566037735849056,cool-down / aborted (>105% of run best)
FP1,NOR,8,1.0,MEDIUM,8.0,96.091,0.1775956284153005,kept
FP1,NOR,11,2.0,MEDIUM,11.0,110.827,0.0422705314009661,short run (<5 clean laps)
FP1,NOR,12,2.0,MEDIUM,12.0,96.528,0.0341530054644808,short run (<5 clean laps)
FP1,NOR,13,2.0,MEDIUM,13.0,112.826,0.008313539192399,pit in/out lap
FP1,NOR,15,3.0,SOFT,2.0,95.035,0.0522598870056497,lap deleted (track limits)
FP1,NOR,17,3.0,SOFT,4.0,94.947,0.0691114245416079,kept
FP1,NOR,18,3.0,SOFT,5.0,117.603,0.0330296127562642,cool-down / aborted (>105% of run best)
FP1,NOR,19,3.0,SOFT,6.0,96.792,0.0564738292011019,kept
FP1,NOR,20,3.0,SOFT,7.0,96.735,0.0237762237762237,kept
FP1,NOR,21,3.0,SOFT,8.0,102.233,0.292267365661861,cool-down / aborted (>105% of run best)
FP1,NOR,22,3.0,SOFT,9.0,98.099,0.0257801899592944,lap deleted (track limits)
FP1,NOR,23,3.0,SOFT,10.0,99.625,0.5006622516556292,yellow / SC / VSC / red flag
FP1,NOR,24,3.0,SOFT,11.0,101.654,0.1556728232189973,pit in/out lap
FP1,NOR,25,4.0,MEDIUM,14.0,124.535,0.1505376344086021,pit in/out lap
